BIB_ID,LANGUAGE,RECORD_MODIFIED
37021,eng, 06/23/2008
37023,eng, 06/23/2008
37024,eng, 11/27/2009
37025,eng, 06/23/2008
37026,eng, 06/23/2008
37027,eng, 06/23/2008
37028,eng, 06/23/2008
37029,eng, 08/23/2013
37030,eng, 06/23/2008
37031,eng, 06/23/2008
37032,eng, 06/23/2008
37033,eng, 06/23/2008
37035,spa, 06/23/2008
37036,fre, 06/23/2008
37039,eng, 06/23/2008
37040,eng, 06/23/2008
37041,eng, 06/23/2008
37042,eng, 06/23/2008
37043,eng, 06/23/2008
37044,eng, 06/23/2008
37045,eng, 06/23/2008
37046,rus, 06/23/2008
37047,eng, 06/23/2008
37048,eng, 06/23/2008
37049,eng, 09/17/2010
37050,eng, 06/23/2008
37051,eng, 06/23/2008
37052,eng, 06/23/2008
37053,eng, 06/23/2008
37054,eng, 12/29/2014
37055,eng, 06/23/2008
37056,eng, 06/23/2008
37057,ger, 06/23/2008
37058,eng, 06/23/2008
37061,eng, 06/23/2008
37062,eng, 06/23/2008
37063,eng, 06/23/2008
37064,eng, 06/23/2008
37065,eng, 06/23/2008
37068,eng, 06/23/2008
37069,eng, 06/23/2008
37073,eng, 06/23/2008
37074,eng, 06/23/2008
37075,zxx, 12/21/2011
37076,zxx, 12/14/2011
37078,eng, 06/23/2008
37079,eng, 06/23/2008
37080,eng, 06/23/2008
37081,eng, 06/23/2008
37083,eng, 06/23/2008
37084,eng, 06/23/2008
37086,eng, 06/23/2008
37087,eng, 06/23/2008
37088,eng, 06/23/2008
37089,eng, 06/23/2008
37090,eng, 06/23/2008
37092,ger, 06/23/2008
37093,eng, 06/23/2008
37094,eng, 06/23/2008
37095,eng, 06/23/2008
37096,ger, 06/23/2008
37097,eng, 06/23/2008
37098,eng, 06/23/2008
37099,eng, 06/23/2008
37100,eng, 06/23/2008
37101,eng, 06/23/2008
37103,eng, 06/23/2008
37104,eng, 06/23/2008
37105,eng, 06/23/2008
37106,eng, 06/23/2008
37107,eng, 06/23/2008
37108,eng, 02/09/2011
37111,eng, 06/23/2008
37112,eng, 06/23/2008
37113,eng, 06/23/2008
37114,eng, 02/04/2014
37115,eng, 06/23/2008
37116,eng, 06/23/2008
37119,eng, 06/23/2008
37122,eng, 06/23/2008
37123,eng, 06/23/2008
37125,eng, 06/23/2008
37126,eng, 06/23/2008
37127,eng, 09/11/2008
37128,eng, 06/23/2008
37129,eng, 06/23/2008
37130,eng, 06/23/2008
37131,eng, 06/23/2008
37133,eng, 06/23/2008
37137,eng, 06/23/2008
37138,eng, 06/23/2008
37139,eng, 06/23/2008
37140,eng, 06/23/2008
37142,eng, 06/23/2008
37145,eng, 06/23/2008
37146,eng, 06/23/2008
37147,eng, 06/23/2008
37150,rus, 06/23/2008
37151,eng, 06/23/2008
37152,eng, 06/23/2008
37154,eng, 06/23/2008
37155,eng, 06/23/2008
37156,eng, 06/23/2008
37157,eng, 06/23/2008
37158,eng, 06/23/2008
37159,rus, 06/23/2008
37160,eng, 06/23/2008
37161,rus, 06/23/2008
37162,rus, 06/23/2008
37163,rus, 06/23/2008
37164,eng, 06/23/2008
37165,eng, 06/23/2008
37167,eng, 06/23/2008
37169,eng, 06/23/2008
37173,eng, 06/23/2008
37174,eng, 06/23/2008
37175,eng, 06/23/2008
37176,eng, 06/23/2008
37177,eng, 06/23/2008
37178,ger, 06/23/2008
37182,eng, 06/23/2008
37183,eng, 06/23/2008
37184,eng, 06/23/2008
37185,eng, 06/23/2008
37186,heb, 06/23/2008
37187,heb, 07/27/2011
37188,yid, 06/23/2008
37189,eng, 06/23/2008
37190,eng, 07/17/2013
37191,ger, 06/23/2008
37192,eng, 06/23/2008
37194,eng, 06/23/2008
37195,eng, 06/23/2008
37196,eng, 06/23/2008
37197,eng, 06/23/2008
37198,eng, 06/23/2008
37199,eng, 06/23/2008
37200,eng, 06/23/2008
37201,eng, 07/27/2011
37202,eng, 07/01/2008
37206,eng, 06/23/2008
37207,rus, 09/26/2014
37208,rus, 06/23/2008
37209,eng, 06/23/2008
37210,eng, 06/23/2008
37211,eng, 06/23/2008
37212,eng, 06/23/2008
37213,eng, 06/23/2008
37216,eng, 06/23/2008
37217,eng, 06/23/2008
37220,eng, 06/23/2008
37221,eng, 06/23/2008
37222,eng, 06/23/2008
37224,eng, 06/23/2008
37228,eng, 06/23/2008
37229,ger, 06/23/2008
37230,eng, 06/28/2010
37231,eng, 06/23/2008
37232,eng, 06/23/2008
37233,eng, 06/23/2008
37234,eng, 06/23/2008
37235,eng, 07/27/2011
37237,eng, 06/23/2008
37238,eng, 06/23/2008
37239,eng, 06/23/2008
37240,eng, 07/27/2011
37241,eng, 07/27/2011
37242,eng, 06/23/2008
37244,eng, 06/23/2008
37245,eng, 06/23/2008
37246,eng, 06/23/2008
37247,eng, 06/23/2008
37248,lat, 06/23/2008
37249,eng, 06/23/2008
37251,eng, 06/23/2008
37253,eng, 06/23/2008
37254,eng, 06/23/2008
37255,eng, 06/23/2008
37256,eng, 06/23/2008
37261,eng, 06/23/2008
37262,eng, 02/09/2011
37263,eng, 06/23/2008
37265,eng, 06/23/2008
37267,eng, 06/23/2008
37270,eng, 06/23/2008
37271,eng, 06/23/2008
37272,eng, 06/23/2008
37274,eng, 06/23/2008
37276,eng, 06/23/2008
37277,eng, 06/23/2008
37278,eng, 06/23/2008
37280,eng, 06/23/2008
37281,rus, 06/23/2008
37282,eng, 06/23/2008
37283,eng, 06/23/2008
37285,eng, 06/23/2008
37286,fin, 06/23/2008
37287,fin, 07/10/2009
37288,eng, 10/28/2013
37289,eng, 09/11/2008
37291,eng, 06/23/2008
37293,eng, 06/23/2008
37295,eng, 06/23/2008
37296,eng, 06/23/2008
37297,eng, 06/23/2008
37298,eng, 06/23/2008
37299,eng, 06/23/2008
37301,eng, 06/23/2008
37302,eng, 06/23/2008
37303,eng, 06/23/2008
37304,eng, 06/23/2008
37306,eng, 06/23/2008
37310,eng, 06/23/2008
37311,eng, 06/23/2008
37313,eng, 08/15/2013
37318,eng, 06/23/2008
37320,eng, 09/11/2008
37322,eng, 02/26/2014
37324,spa, 06/23/2008
37325,eng, 09/17/2010
37326,eng, 06/23/2008
37327,eng, 06/23/2008
37328,eng, 06/23/2008
37330,eng, 06/23/2008
37332,fre, 06/23/2008
37334,eng, 06/23/2008
37335,eng, 06/23/2008
37336,eng, 06/23/2008
37338,eng, 06/23/2008
37341,eng, 06/23/2008
37342,N/A, 06/23/2008
37344,eng, 06/23/2008
37345,eng, 06/23/2008
37346,eng, 06/23/2008
37347,eng, 06/23/2008
37348,eng, 06/23/2008
37349,eng, 06/23/2008
37350,eng, 06/23/2008
37351,eng, 06/23/2008
37353,eng, 06/23/2008
37354,eng, 06/23/2008
37356,eng, 06/23/2008
37358,eng, 07/27/2011
37360,eng, 02/03/2012
37361,eng, 06/23/2008
37364,gre, 06/23/2008
37366,ger, 06/23/2008
37368,eng, 06/23/2008
37371,zxx, 08/13/2013
37372,eng, 06/23/2008
37373,eng, 06/23/2008
37374,eng, 06/23/2008
37375,eng, 06/23/2008
37377,eng, 06/23/2008
37378,eng, 06/23/2008
37380,eng, 06/23/2008
37384,eng, 06/23/2008
37385,eng, 06/23/2008
37386,eng, 06/23/2008
37388,eng, 06/23/2008
37389,fre, 03/17/2010
37393,spa, 06/23/2008
37394,fre, 06/23/2008
37395,eng, 06/23/2008
37397,eng, 06/23/2008
37398,eng, 06/23/2008
37400,eng, 06/23/2008
37401,ita, 06/23/2008
37403,eng, 06/23/2008
37404,eng, 06/23/2008
37405,ita, 07/01/2008
37406,eng, 06/23/2008
37407,eng, 06/23/2008
37408,eng, 06/23/2008
37409,fro, 06/23/2008
37410,eng, 06/23/2008
37411,eng, 06/23/2008
37412,eng, 06/23/2008
37413,eng, 06/23/2008
37414,eng, 06/23/2008
37415,ger, 06/23/2008
37416,eng, 06/23/2008
37417,eng, 06/23/2008
37418,ukr, 06/23/2008
37419,ukr, 06/23/2008
37420,ukr, 06/23/2008
37422,ukr, 06/23/2008
37423,ukr, 06/23/2008
37425,ukr, 06/23/2008
37426,ukr, 06/23/2008
37430,eng, 06/23/2008
37431,eng, 06/23/2008
37432,eng, 06/23/2008
37433,spa, 06/23/2008
37434,eng, 06/23/2008
37435,eng, 06/23/2008
37437,eng, 06/23/2008
37438,eng, 06/23/2008
37439,eng, 06/23/2008
37440,eng, 06/23/2008
37441,eng, 06/23/2008
37443,eng, 06/23/2008
37444,eng, 06/23/2008
37446,eng, 06/23/2008
37451,eng, 06/23/2008
37452,eng, 06/11/2009
37455,eng, 06/23/2008
37457,eng, 06/23/2008
37458,eng, 06/23/2008
37459,eng, 06/23/2008
37460,eng, 06/23/2008
37461,eng, 06/23/2008
37462,eng, 06/23/2008
37463,eng, 06/23/2008
37464,eng, 06/23/2008
37465,eng, 12/03/2009
37467,eng, 06/23/2008
37469,eng, 06/23/2008
37470,eng, 12/03/2008
37471,eng, 12/01/2008
37472,eng, 06/23/2008
37473,eng, 06/23/2008
37476,eng, 06/23/2008
37478,eng, 12/01/2008
37479,eng, 12/04/2008
37480,eng, 06/23/2008
37481,eng, 06/23/2008
37484,eng, 06/23/2008
37488,eng, 06/23/2008
37493,eng, 06/23/2008
37494,ger, 06/23/2008
37495,eng, 12/14/2010
37496,eng, 06/23/2008
37497,eng, 06/23/2008
37498,eng, 06/23/2008
37500,rus, 06/23/2008
37501,ger, 06/23/2008
37502,eng, 10/15/2010
37503,hun, 06/08/2009
37505,eng, 06/23/2008
37506,eng, 06/23/2008
37507,eng, 06/23/2008
37508,eng, 06/23/2008
37509,eng, 06/23/2008
37513,eng, 06/23/2008
37515,eng, 06/23/2008
37517,eng, 06/23/2008
37518,eng, 06/23/2008
37519,eng, 09/11/2008
37521,eng, 06/23/2008
37522,eng, 06/23/2008
37524,eng, 06/23/2008
37525,spa, 06/23/2008
37526,eng, 06/23/2008
37527,eng, 07/01/2008
37529,eng, 06/23/2008
37530,eng, 06/23/2008
37531,eng, 06/23/2008
37532,eng, 06/23/2008
37534,ger, 06/23/2008
37535,eng, 06/23/2008
37536,eng, 06/23/2008
37539,eng, 06/23/2008
37540,eng, 08/04/2014
37541,eng, 06/23/2008
37543,eng, 07/27/2011
37544,eng, 06/23/2008
37545,zxx, 05/21/2010
37547,eng, 09/21/2010
37548,eng, 06/23/2008
37549,eng, 06/23/2008
37550,ger, 06/23/2008
37551,eng, 06/23/2008
37552,eng, 06/23/2008
37553,eng, 06/23/2008
37554,eng, 06/23/2008
37557,eng, 06/23/2008
37558,eng, 06/23/2008
37559,eng, 04/25/2013
37560,eng, 06/23/2008
37561,eng, 10/08/2010
37562,eng, 10/08/2010
37563,eng, 06/23/2008
37564,eng, 06/23/2008
37565,eng, 06/23/2008
37567,eng, 06/23/2008
37568,eng, 06/23/2008
37570,eng, 06/23/2008
37575,eng, 06/23/2008
37576,eng, 06/23/2008
37579,eng, 06/23/2008
37582,eng, 06/23/2008
37584,eng, 06/23/2008
37586,eng, 06/23/2008
37587,eng, 06/23/2008
37588,eng, 06/23/2008
37589,eng, 06/23/2008
37590,eng, 06/23/2008
37593,eng, 06/23/2008
37594,eng, 06/23/2008
37595,eng, 06/23/2008
37596,eng, 06/23/2008
37597,eng, 06/23/2008
37598,eng, 10/06/2010
37599,eng, 06/23/2008
37600,eng, 06/23/2008
37603,eng, 06/23/2008
37604,eng, 06/23/2008
37605,gre, 06/10/2009
37606,heb, 06/23/2008
37607,yid, 06/23/2008
37608,yid, 06/23/2008
37609,eng, 06/23/2008
37611,eng, 06/23/2008
37612,chi, 06/23/2008
37613,ukr, 06/23/2008
37614,spa, 06/23/2008
37616,ger, 06/23/2008
37617,lav, 06/23/2008
37618,ukr, 06/23/2008
37619,per, 06/23/2008
37621,eng, 06/23/2008
37622,eng, 07/27/2011
37623,eng, 09/23/2009
37624,eng, 06/23/2008
37626,eng, 06/23/2008
37627,eng, 07/01/2008
37628,eng, 04/17/2014
37629,eng, 07/01/2008
37630,eng, 06/23/2008
37631,eng, 06/23/2008
37632,eng, 06/23/2008
37633,eng, 06/23/2008
37634,eng, 06/23/2008
37635,eng, 06/23/2008
37636,eng, 09/13/2010
37637,eng, 07/01/2008
37639,eng, 06/23/2008
37641,eng, 06/23/2008
37642,por, 06/23/2008
37643,eng, 06/23/2008
37644,eng, 06/23/2008
37645,eng, 06/23/2008
37646,eng, 06/23/2008
37650,eng, 06/23/2008
37653,eng, 06/23/2008
37654,eng, 06/23/2008
37655,eng, 06/23/2008
37658,eng, 06/23/2008
37659,yid, 06/23/2008
37660,eng, 06/23/2008
37661,eng, 10/07/2014
37662,eng, 06/23/2008
37663,eng, 06/23/2008
37666,eng, 06/23/2008
37667,eng, 06/23/2008
37668,eng, 06/23/2008
37669,eng, 06/23/2008
37670,eng, 06/23/2008
37671,eng, 06/23/2008
37672,eng, 06/23/2008
37673,eng, 06/23/2008
37674,eng, 06/23/2008
37677,eng, 06/23/2008
37680,eng, 06/23/2008
37681,eng, 06/23/2008
37683,eng, 06/23/2008
37684,eng, 06/23/2008
37686,eng, 10/04/2010
37687,eng, 06/23/2008
37688,eng, 06/23/2008
37689,eng, 06/23/2008
37690,eng, 06/23/2008
37691,eng, 06/23/2008
37692,eng, 06/14/2011
37693,eng, 06/23/2008
37696,eng, 06/23/2008
37697,eng, 06/23/2008
37698,eng, 06/23/2008
37699,eng, 06/23/2008
37700,eng, 06/23/2008
37701,eng, 06/23/2008
37702,eng, 06/23/2008
37703,eng, 06/23/2008
37706,spa, 06/23/2008
37707,spa, 06/23/2008
37708,eng, 06/23/2008
37709,eng, 06/23/2008
37710,eng, 03/01/2011
37711,eng, 06/23/2008
37712,eng, 06/23/2008
37713,eng, 06/23/2008
37714,eng, 06/23/2008
37715,eng, 06/23/2008
37716,eng, 10/15/2014
37717,eng, 06/23/2008
37719,eng, 06/23/2008
37720,eng, 06/23/2008
37721,eng, 06/23/2008
37722,eng, 09/16/2009
37724,eng, 06/23/2008
37726,eng, 06/23/2008
37727,eng, 06/23/2008
37728,eng, 06/23/2008
37729,eng, 06/23/2008
37730,eng, 06/23/2008
37731,eng, 06/23/2008
37732,eng, 06/23/2008
37733,eng, 06/23/2008
37734,eng, 06/23/2008
37735,eng, 09/16/2009
37736,eng, 06/23/2008
37737,eng, 06/23/2008
37739,eng, 06/23/2008
37740,eng, 06/23/2008
37741,eng, 06/23/2008
37742,eng, 08/26/2010
37743,eng, 10/09/2014
37744,eng, 06/23/2008
37745,eng, 06/23/2008
37746,eng, 06/23/2008
37747,eng, 06/23/2008
37748,eng, 10/09/2014
37749,eng, 06/23/2008
37750,eng, 06/23/2008
37752,eng, 06/23/2008
37754,eng, 06/23/2008
37755,eng, 06/23/2008
37756,eng, 06/23/2008
37757,eng, 06/23/2008
37758,eng, 06/23/2008
37759,eng, 06/23/2008
37760,eng, 10/14/2010
37761,eng, 06/23/2008
37762,eng, 06/23/2008
37764,eng, 06/23/2008
37765,eng, 06/23/2008
37766,eng, 06/23/2008
37767,eng, 06/23/2008
37768,eng, 06/23/2008
37769,eng, 06/23/2008
37771,eng, 06/23/2008
37772,eng, 06/23/2008
37775,eng, 06/23/2008
37776,eng, 06/21/2013
37777,eng, 06/23/2008
37778,eng, 06/23/2008
37780,eng, 06/23/2008
37781,eng, 06/23/2008
37782,eng, 06/21/2013
37783,eng, 06/21/2013
37786,eng, 10/21/2014
37787,eng, 10/22/2014
37788,eng, 06/23/2008
37793,eng, 06/23/2008
37794,eng, 06/23/2008
37795,ger, 06/23/2008
37796,yid, 10/02/2009
37798,fre, 06/23/2008
37799,fre, 06/23/2008
37800,eng, 06/23/2008
37803,heb, 06/23/2008
37804,eng, 09/15/2009
37805,eng, 06/23/2008
37806,eng, 06/23/2008
37807,eng, 06/23/2008
37808,eng, 01/20/2012
37809,eng, 06/23/2008
37810,eng, 06/23/2008
37811,eng, 05/18/2009
37812,eng, 05/18/2009
37813,eng, 06/23/2008
37814,eng, 06/23/2008
37816,yid, 06/23/2008
37817,eng, 06/23/2008
37818,eng, 06/23/2008
37819,eng, 06/23/2008
37820,eng, 06/23/2008
37823,eng, 06/23/2008
37825,eng, 06/23/2008
37826,eng, 06/23/2008
37827,eng, 06/23/2008
37829,eng, 03/12/2018
37830,eng, 06/23/2008
37831,yid, 06/23/2008
37832,eng, 06/23/2008
37833,eng, 06/23/2008
37834,eng, 06/23/2008
37836,eng, 06/23/2008
37838,eng, 06/23/2008
37839,eng, 06/23/2008
37841,eng, 06/23/2008
37842,eng, 06/23/2008
37843,eng, 06/23/2008
37844,eng, 11/02/2010
37846,eng, 06/23/2008
37847,eng, 07/22/2013
37848,eng, 01/25/2011
37849,eng, 03/22/2011
37851,eng, 06/23/2008
37852,eng, 06/23/2008
37854,grc, 06/23/2008
37855,eng, 06/23/2008
37856,grc, 06/23/2008
37857,eng, 06/23/2008
37860,eng, 06/23/2008
37862,ita, 06/23/2008
37864,eng, 10/30/2008
37865,eng, 06/23/2008
37866,eng, 06/23/2008
37869,eng, 06/23/2008
37871,eng, 06/23/2008
37872,eng, 06/23/2008
37874,eng, 06/23/2008
37875,eng, 06/23/2008
37877,ita, 06/23/2008
37878,eng, 06/23/2008
37880,ita, 06/23/2008
37881,eng, 06/23/2008
37883,eng, 06/23/2008
37885,eng, 06/23/2008
37886,zxx, 09/11/2008
37887,eng, 10/06/2010
37888,N/A, 01/17/2012
37890,eng, 06/23/2008
37892,fre, 06/23/2008
37893,eng, 06/23/2008
37894,rum, 06/23/2008
37895,eng, 06/23/2008
37896,eng, 06/23/2008
37897,eng, 06/23/2008
37898,eng, 06/23/2008
37899,heb, 06/23/2008
37900,heb, 06/23/2008
37901,ger, 04/25/2013
37902,ger, 06/23/2008
37903,heb, 06/23/2008
37905,eng, 10/21/2014
37906,ger, 11/16/2009
37907,heb, 06/23/2008
37908,yid, 06/23/2008
37909,yid, 06/23/2008
37910,heb, 06/23/2008
37912,spa, 06/23/2008
37913,spa, 06/23/2008
37915,spa, 06/23/2008
37916,eng, 06/23/2008
37918,eng, 06/23/2008
37919,spa, 06/23/2008
37920,eng, 06/23/2008
37921,swe, 06/23/2008
37923,eng, 06/23/2008
37924,eng, 09/09/2011
37925,eng, 06/23/2008
37929,spa, 06/23/2008
37930,spa, 06/23/2008
37931,spa, 06/23/2008
37932,spa, 06/23/2008
37935,spa, 06/23/2008
37936,spa, 06/23/2008
37937,spa, 06/23/2008
37940,eng, 03/15/2010
37941,eng, 06/23/2008
37942,eng, 10/04/2010
37943,eng, 06/23/2008
37944,eng, 04/25/2013
37946,swe, 06/23/2008
37950,eng, 06/23/2008
37951,eng, 06/23/2008
37952,eng, 06/23/2008
37953,eng, 06/23/2008
37954,fin, 06/12/2009
37955,fin, 06/12/2009
37956,fin, 06/16/2009
37957,fin, 06/12/2009
37958,fin, 09/09/2011
37959,fin, 06/23/2008
37960,fin, 06/12/2009
37961,fin, 06/12/2009
37962,fin, 08/03/2009
37963,fin, 08/03/2009
37964,fin, 06/12/2009
37965,fin, 09/09/2011
37966,fin, 06/12/2009
37967,fin, 06/23/2008
37968,ger, 06/23/2008
37969,eng, 06/23/2008
37970,eng, 06/23/2008
37975,eng, 06/23/2008
37976,eng, 06/23/2008
37981,eng, 06/23/2008
37983,eng, 06/23/2008
37984,eng, 06/23/2008
37985,eng, 06/23/2008
37989,lav, 08/18/2014
37992,eng, 12/01/2009
37993,eng, 06/23/2008
37994,eng, 06/23/2008
37996,yid, 09/09/2011
37997,eng, 06/23/2008
37999,ger, 11/25/2014
38001,eng, 06/23/2008
38002,eng, 06/23/2008
38003,eng, 06/23/2008
38004,eng, 06/23/2008
38005,eng, 06/23/2008
38007,eng, 06/23/2008
38008,eng, 06/23/2008
38009,eng, 06/23/2008
38010,eng, 08/15/2014
38011,eng, 06/23/2008
38012,eng, 06/23/2008
38013,eng, 06/23/2008
38014,eng, 06/23/2008
38015,yid, 11/06/2012
38016,eng, 01/18/2013
38018,yid, 06/23/2008
38019,eng, 08/05/2009
38021,swe, 08/14/2009
38022,eng, 07/23/2009
38026,rus, 06/23/2008
38027,ukr, 06/23/2008
38029,eng, 06/23/2008
38030,rus, 06/23/2008
38031,eng, 06/23/2008
38032,eng, 06/23/2008
38034,eng, 06/23/2008
38036,eng, 06/23/2008
38039,eng, 06/23/2008
38041,gre, 04/25/2012
38042,eng, 06/23/2008
38043,rus, 06/23/2008
38045,eng, 06/23/2008
38047,gre, 04/25/2012
38048,eng, 12/10/2014
38050,eng, 08/19/2014
38051,eng, 06/23/2008
38053,eng, 06/23/2008
38054,mul, 06/18/2009
38055,lit, 08/14/2014
38057,spa, 06/23/2008
38059,spa, 06/23/2008
38060,spa, 06/23/2008
38066,eng, 06/23/2008
38068,eng, 06/23/2008
38069,spa, 06/23/2008
38076,eng, 06/23/2008
38077,eng, 06/23/2008
38079,eng, 06/23/2008
38080,eng, 06/23/2008
38084,alb, 06/23/2008
38085,eng, 06/23/2008
38087,eng, 06/23/2008
38088,spa, 06/23/2008
38089,zxx, 11/05/2013
38090,eng, 06/23/2008
38091,eng, 06/23/2008
38092,eng, 06/23/2008
38093,eng, 06/23/2008
38094,ger, 06/23/2008
38095,eng, 06/23/2008
38096,eng, 06/23/2008
38097,zxx, 12/18/2014
38098,gre, 04/25/2012
38099,eng, 06/23/2008
38100,eng, 06/23/2008
38101,eng, 06/23/2008
38104,eng, 06/23/2008
38105,eng, 06/23/2008
38106,spa, 06/23/2008
38107,eng, 06/23/2008
38108,ger, 06/23/2008
38109,eng, 06/23/2008
38111,eng, 06/23/2008
38112,eng, 06/23/2008
38113,eng, 06/23/2008
38115,eng, 06/23/2008
38116,spa, 06/23/2008
38119,spa, 06/23/2008
38120,eng, 06/23/2008
38121,eng, 06/23/2008
38122,eng, 06/23/2008
38123,eng, 06/23/2008
38124,eng, 06/23/2008
38126,eng, 06/23/2008
38127,eng, 06/23/2008
38128,eng, 06/23/2008
38129,eng, 06/23/2008
38130,eng, 06/23/2008
38131,ara, 07/22/2013
38132,spa, 06/23/2008
38133,spa, 06/23/2008
38134,gre, 06/23/2008
38136,eng, 06/23/2008
38137,eng, 06/23/2008
38138,gre, 04/25/2012
38142,eng, 06/23/2008
38143,eng, 06/23/2008
38144,rus, 06/23/2008
38145,eng, 06/23/2008
38146,eng, 11/06/2013
38147,eng, 06/23/2008
38148,spa, 06/23/2008
38149,eng, 06/23/2008
38150,eng, 06/23/2008
38151,eng, 06/23/2008
38152,eng, 06/23/2008
38153,eng, 06/23/2008
38155,eng, 06/23/2008
38156,eng, 06/23/2008
38157,eng, 06/23/2008
38158,eng, 06/23/2008
38159,eng, 06/23/2008
38160,eng, 06/23/2008
38161,eng, 06/23/2008
38162,eng, 06/23/2008
38163,eng, 06/23/2008
38164,eng, 07/27/2011
38165,eng, 06/23/2008
38166,eng, 06/23/2008
38167,eng, 07/27/2011
38168,eng, 07/27/2011
38170,eng, 07/27/2011
38171,eng, 07/27/2011
38172,eng, 07/27/2011
38173,eng, 06/23/2008
38174,eng, 06/23/2008
38177,eng, 06/23/2008
38178,spa, 12/09/2009
38181,spa, 06/23/2008
38182,ita, 06/23/2008
38183,spa, 06/23/2008
38185,spa, 06/23/2008
38186,spa, 06/23/2008
38188,rus, 06/23/2008
38189,rus, 06/23/2008
38192,spa, 06/23/2008
38193,eng, 06/23/2008
38195,spa, 06/23/2008
38196,por, 12/11/2009
38197,por, 08/04/2009
38198,ger, 06/23/2008
38199,eng, 06/23/2008
38200,eng, 06/23/2008
38201,eng, 06/23/2008
38203,eng, 11/08/2010
38204,eng, 06/23/2008
38205,eng, 06/23/2008
38206,ger, 04/24/2013
38208,eng, 06/23/2008
38211,eng, 06/23/2008
38212,eng, 06/23/2008
38213,eng, 06/23/2008
38214,eng, 06/23/2008
38215,eng, 06/23/2008
38216,gre, 06/12/2009
38217,gre, 05/27/2009
38218,eng, 06/23/2008
38219,eng, 06/23/2008
38220,eng, 06/23/2008
38222,eng, 06/23/2008
38224,eng, 09/09/2011
38225,eng, 06/23/2008
38226,eng, 06/23/2008
38227,eng, 06/23/2008
38228,eng, 06/23/2008
38229,eng, 06/23/2008
38230,eng, 06/23/2008
38232,eng, 06/23/2008
38235,eng, 06/23/2008
38236,gre, 06/12/2009
38237,eng, 06/23/2008
38238,gre, 06/12/2009
38239,eng, 06/23/2008
38240,eng, 06/23/2008
38241,eng, 06/23/2008
38242,zxx, 06/03/2010
38243,eng, 06/23/2008
38245,eng, 09/18/2009
38246,eng, 06/23/2008
38249,eng, 06/23/2008
38250,eng, 06/23/2008
38251,eng, 06/23/2008
38253,eng, 06/23/2008
38254,eng, 06/23/2008
38255,ger, 09/09/2011
38256,eng, 06/23/2008
38257,eng, 07/27/2011
38258,eng, 07/27/2011
38259,eng, 07/27/2011
38260,eng, 07/27/2011
38261,eng, 06/23/2008
38263,eng, 07/27/2011
38266,eng, 07/27/2011
38267,eng, 06/23/2008
38268,eng, 07/27/2011
38270,eng, 06/23/2008
38271,per, 06/23/2008
38272,eng, 06/23/2008
38274,eng, 06/23/2008
38276,eng, 06/23/2008
38277,gre, 06/23/2008
38279,enm, 06/23/2008
38280,fre, 09/22/2014
38282,enm, 06/23/2008
38284,eng, 06/23/2008
38285,eng, 06/23/2008
38287,eng, 06/23/2008
38288,eng, 06/23/2008
38290,eng, 08/22/2012
38291,eng, 06/23/2008
38292,eng, 06/23/2008
38293,eng, 06/23/2008
38296,eng, 07/27/2011
38297,eng, 06/23/2008
38298,eng, 06/23/2008
38299,eng, 06/23/2008
38300,eng, 06/23/2008
38302,gre, 06/23/2008
38305,eng, 06/23/2008
38306,eng, 03/15/2011
38307,eng, 06/23/2008
38310,eng, 06/23/2008
38312,eng, 06/23/2008
38314,eng, 06/23/2008
38315,eng, 06/23/2008
38316,eng, 06/23/2008
38317,eng, 06/23/2008
38318,eng, 06/23/2008
38319,eng, 06/23/2008
38320,eng, 06/23/2008
38321,eng, 06/23/2008
38322,eng, 06/23/2008
38325,eng, 06/23/2008
38326,eng, 06/23/2008
38327,eng, 06/23/2008
38328,eng, 06/23/2008
38330,eng, 06/23/2008
38331,eng, 06/23/2008
38332,eng, 06/23/2008
38333,eng, 06/23/2008
38334,eng, 06/21/2013
38336,eng, 06/23/2008
38337,eng, 06/23/2008
38338,eng, 06/23/2008
38339,eng, 06/23/2008
38341,eng, 06/23/2008
38342,eng, 06/23/2008
38343,eng, 06/23/2008
38346,eng, 06/23/2008
38347,eng, 06/23/2008
38349,eng, 06/23/2008
38350,eng, 06/23/2008
38351,eng, 06/23/2008
38352,eng, 06/23/2008
38353,eng, 06/23/2008
38354,eng, 06/23/2008
38355,eng, 06/06/2014
38356,eng, 03/15/2011
38357,eng, 06/23/2008
